RecID,InstAbbr,InstName,InstPlace,InstLand,NumberEntry,NameArchiveSet,ArchivePart,Specification,LogbookIdent,LogbookLanguage,EnteredBy,DASnumber,ImageNumber,VoyageFrom,VoyageTo,ShipName,ShipType,Company,OtherShipInformation,Nationality,Name1,Rank1,Name2,Rank2,Name3,Rank3,ZeroMeridian,StartDay,TimeGen,ObsGen,ReferenceCourse,ReferenceWindDirection,DistUnits,DistToLandmarkUnits,DistTravelledUnits,LongitudeUnits,VoyageIni,UnitsOfMeasurement,Calendar,Year,Month,Day,DayOfTheWeek,PartDay,TimeOB,Watch,Glasses,UTC,CMG,ShipSpeed,Distance,drLatDeg,drLatMin,drLatSec,drLatHem,drLongDeg,drLongMin,drLongSec,drLongHem,LatDeg,LatMin,LatSec,LatHem,LongDeg,LongMin,LongSec,LongHem,Lat3,Lon3,LatInd,LonInd,PosCoastal,EncName,EncNat,EncRem,Anchored,AnchorPlace,LMname1,LMdirection1,LMdistance1,LMname2,LMdirection2,LMdistance2,LMname3,LMdirection3,LMdistance3,EstError,ApplError,WindDirection,AllWindDirections,WindForce,WindForceScale,AllWindForces,WindScale,Weather,ShapeClouds,DirClouds,Clearness,PrecipitationDescriptor,CloudFrac,Gusts,Rain,Fog,Snow,Thunder,Hail,SeaIce,Duplicate,Release,SSTReading,SSTReadingUnits,StateSea,CurrentDir,CurrentSpeed,TairReading,AirThermReadingUnits,ProbTair,BaroReading,AirPressureReadingUnits,BarometerType,BarTempReading,BarTempReadingUnits,HumReading,HumidityUnits,HumidityMethod,PumpWater,WaterAtThePumpUnits,LifeOnBoard,LifeOnBoardMemo,Cargo,CargoMemo,ShipAndRig,ShipAndRigMemo,Biology,BiologyMemo,WarsAndFights,WarsAndFightsMemo,Illustrations,TrivialCorrection,OtherRem
14993,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Rio de Janeiro,Tierra del Fuego,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17681208,standard,2,1769,1,7,Saturday,,12,,NA,1769010716,S62W,NA,14,51,26,0,S,61,59,0,W,NA,NA,NA,,NA,NA,NA,,-51.4333,-61.9833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,S,storm,NA,"first part hard gales with excessive hard squalls, the strom continued towards noon",,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14994,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Rio de Janeiro,Tierra del Fuego,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17681208,standard,2,1769,1,8,Sunday,,12,,NA,1769010816,N72W,NA,33,51,16,0,S,62,50,0,W,NA,NA,NA,,NA,NA,NA,,-51.2667,-62.8333,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NW,S. SW. W. NW,variable,NA,variable,,,,,variable,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14995,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Rio de Janeiro,Tierra del Fuego,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17681208,standard,2,1769,1,9,Monday,,12,,NA,1769010916,S,NA,66,52,22,0,S,62,50,0,W,NA,NA,NA,,NA,NA,NA,,-52.3667,-62.8333,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SSW,WNW-SSW,moderate breeze,NA,"first and latter a moderate breeze, middle squally",,,,,first and latter clear,middle rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14996,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Rio de Janeiro,Tierra del Fuego,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17681208,standard,2,1769,1,25,Wednesday,,12,,NA,1769012512,,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,6,6,0,,,,0,,,,NA,,,NA,,,NA,,,WNW,S-WNW,fresh gales,NA,"first part fresh gales and squally, middle little wind, latter fresh gales",,,,,,"hail and rain, latter showers of rain",NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14997,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Rio de Janeiro,Tierra del Fuego,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,miles,nm,360 degrees,17681208,standard,2,1769,1,26,Thursday,,12,,NA,1769012617,S15W,NA,63,56,57,0,S,68,13,0,W,NA,NA,NA,,NA,NA,NA,,-56.95,-68.2167,1,1,0,,,,0,,Cape Horn,noon,58,,,NA,,,NA,,,WNW,SWbW. WNW,fresh gales,NA,fresh gales,,,,,thick hazy weather,small rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14998,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,1,27,Friday,,12,,NA,1769012717,S8W,NA,32,57,2,0,S,68,27,0,W,NA,NA,NA,,NA,NA,NA,,-57.0333,-68.45,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,N,SW. W. N,fresh gales,NA,"first part moderate breezes, latter fresh gales",,,,,"first part thick hazy weather, middle fair and clo",some rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14999,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,1,28,Saturday,,12,,NA,1769012817,S39W,NA,80,58,4,0,S,70,1,0,W,NA,NA,NA,,NA,NA,NA,,-58.0667,-70.0167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NWbW,N. WbN-NWbW,fresh gales,NA,fresh gales,,sharp cold air,,,"first and middle cloudy, latter clear",,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15000,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,1,29,Sunday,,12,,NA,1769012917,SW,NA,79,59,0,0,S,72,48,0,W,NA,NA,NA,,NA,NA,NA,,-59,-72.8,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,N,W. N,fresh gales,NA,"first and latter fresh gales and squally, middle strong gales with heavy squalls",,,,,,"showers of rain, with first and latter hail",NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15001,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,1,30,Monday,,12,,NA,1769013017,S33W,NA,76,60,4,0,S,74,10,0,W,NA,NA,NA,,NA,NA,NA,,-60.0667,-74.1667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WNW,WbN. WNW,moderate,NA,"fore part fresh gales and squally, remainder moderate",,,,,cloudy,hail and rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15002,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,1,31,Tuesday,,12,,NA,1769013117,N71W,NA,55,59,46,0,S,75,54,0,W,NA,NA,NA,,NA,NA,NA,,-59.7667,-75.9,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SSE,WNW. calm. ESE. SSE,moderate breezes,NA,"first part moderate, night little wind and calm, towrds noon fresh gales, 3am moderate breezes",,,,,cloudy,some rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15003,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,1,Wednesday,,12,,NA,1769020117,NWbW,NA,106,58,46,0,S,78,42,0,W,NA,NA,NA,,NA,NA,NA,,-58.7667,-78.7,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,E,SEbE. SSE. E,light airs,NA,"former fresh gales, latter light airs",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15004,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,2,Thursday,,12,,NA,1769020217,WbN,NA,82,58,30,0,S,80,58,0,W,NA,NA,NA,,NA,NA,NA,,-58.5,-80.9667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,NNW. SW. S,fresh breezes,NA,"first part light breezes, remiander sometimes fresh breezes, other times little winds",,cold weather,,,"first part cloudy, remainder hazy",rainy,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15005,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,3,Friday,,12,,NA,1769020317,S82W,NA,30,58,33,0,S,81,55,0,W,NA,NA,NA,,NA,NA,NA,,-58.55,-81.9167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NWbW,WbN-NWbW,calm,NA,calm and light airs,,,,,most part cloudy,sometimes drizzling rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15006,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,4,Saturday,,12,,NA,1769020417,N13W,NA,48,57,45,0,S,82,16,0,W,NA,NA,NA,,NA,NA,NA,,-57.75,-82.2667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,fresh gales,NA,"fore and middle parts little winds, latter fresh gales",,,,,"dark cloudy weather, then cloudy",some rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15007,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,5,Sunday,,12,,NA,1769020517,N ,NA,59,56,46,0,S,82,16,0,W,NA,NA,NA,,NA,NA,NA,,-56.7667,-82.2667,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SWbW,WSW. WbN. SWbW,little wind,NA,fresh gales and heavy squalls in the first part remainder little wind,,very cold weather,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15008,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,6,Monday,,12,,NA,1769020617,N1/4E,NA,86,55,20,0,S,82,23,0,W,NA,NA,NA,,NA,NA,NA,,-55.3333,-82.3833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbS,SWbW-WbS,moderate breezes,NA,"moderate breezes, close upon a wind",,,,,,flying showers of rain and hail,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15009,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,7,Tuesday,,12,,NA,1769020718,N20W,NA,46,54,40,0,S,82,54,0,W,NA,NA,NA,,NA,NA,NA,,-54.6667,-82.9,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbS,W. NbW. WbS,fresh breezes,NA,fresh breezes,,,,,cloudy,showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15010,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,8,Wednesday,,12,,NA,1769020818,N14:45W,NA,58,53,36,0,S,83,19,0,W,NA,NA,NA,,NA,NA,NA,,-53.6,-83.3167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SbW,W. SbW,,NA,first part squalls of wind,,,,,"first part cloudy, latter thick hazy weather","first showers of rain and hail, latter frequent showers",NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15011,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,9,Thursday,,12,,NA,1769020918,N55W,NA,130,52,22,0,S,86,17,0,W,NA,NA,NA,,NA,NA,NA,,-52.3667,-86.2833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,S,fresh gales,NA,fresh gales sometimes squally,,,,,,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15012,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,10,Friday,,12,,NA,1769021018,N22W,NA,67,51,16,0,S,86,37,0,W,NA,NA,NA,,NA,NA,NA,,-51.2667,-86.6167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,fresh breezes,NA,"former part fresh breezes, night hard squalls",,,,,"first part dark cloudy weather, latter hazy","rain, rainy",NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15013,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,11,Saturday,,12,,NA,1769021118,N54W,NA,36,50,55,0,S,87,24,0,W,NA,NA,NA,,NA,NA,NA,,-50.9167,-87.4,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,variable,variable,moderate breezes,NA,"former light airs, remiander moderate breezes",,,,,cloudy,drizzling rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15014,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,12,Sunday,,12,,NA,1769021218,N48W,NA,113,49,41,0,S,89,36,0,W,NA,NA,NA,,NA,NA,NA,,-49.6833,-89.6,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,SW. S,little wind,NA,"first and middle fresh gales, latter little wind",,,,,"first and middle cloudy, latter clear",,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15015,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,13,Monday,,12,,NA,1769021318,N75W,NA,35,49,32,0,S,90,37,0,W,NA,NA,NA,,NA,NA,NA,,-49.5333,-90.6167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbN,WbN,fresh gales,NA,"first part moderate breezes, remainder fresh gales",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,nw,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15016,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,14,Tuesday,,12,,NA,1769021418,SW,NA,32,49,6,0,S,91,12,0,W,NA,NA,NA,,NA,NA,NA,,-49.1,-91.2,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,W. S,moderate,NA,"first part fresh gales, remainder moderate",,,,,"first part hazy, remiander cloudy",frequent rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15017,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,15,Wednesday,,12,,NA,1769021518,N46W,NA,56,48,27,0,S,92,5,0,W,NA,NA,NA,,NA,NA,NA,,-48.45,-92.0833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbN,SSW. SW. WbN,little wind,NA,little wind,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15018,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,16,Thursday,,12,,NA,1769021618,N74W,NA,97,48,0,0,S,94,25,0,W,NA,NA,NA,,NA,NA,NA,,-48,-94.4167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,S,NW. W. S,strong gales,NA,"first part fresh gales, in the night heavy squalls of wind, morning strong gales",,,,,"first part thick hazy weather, night thick hazy we",,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15019,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,17,Friday,,12,,NA,1769021718,NWbW1/2W,NA,132,46,48,0,S,97,17,0,W,NA,NA,NA,,NA,NA,NA,,-46.8,-97.2833,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SSW,SSW,strong gales,NA,strong gales,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15020,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,18,Saturday,,12,,NA,1769021819,N32:30W,NA,140,44,50,0,S,99,7,0,W,NA,NA,NA,,NA,NA,NA,,-44.8333,-99.1167,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,SWbW,SWbW,fresh gales,NA,fresh gales,,,,,"variable, sometimes fair, sometimes cloudy, other ",drizzling rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15021,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,19,Sunday,,12,,NA,1769021919,NNW3/4W,NA,103,43,21,0,S,100,21,0,W,NA,NA,NA,,NA,NA,NA,,-43.35,-100.35,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,WbS,SWBW-WbS,gentle breezes,NA,"first part fresh gales, latter gentle breezes",,air still cold,,,"first and mid hazy, latter fine clear weather",,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15022,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,20,Monday,,12,,NA,1769022019,S65W,NA,58,43,46,0,S,101,34,0,W,NA,NA,NA,,NA,NA,NA,,-43.7667,-101.567,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,W,W,moderate breezes,NA,moderate breezes,,,,,fine weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,sea very smooth,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15023,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,21,Tuesday,,12,,NA,1769022119,S62W,NA,115,44,39,0,S,103,54,0,W,NA,NA,NA,,NA,NA,NA,,-44.65,-103.9,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NW,NW,fresh breezes,NA,fresh breezes,,,,,pretty clear weathers,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
15024,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Tierra del Fuego,Tahiti,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17690127,standard,2,1769,2,22,Wednesday,,12,,NA,1769022219,S86W,NA,91,44,46,0,S,106,1,0,W,NA,NA,NA,,NA,NA,NA,,-44.7667,-106.017,1,1,0,,,,0,,,,NA,,,NA,,,NA,,,NW,NW,,NA,,,,,,hazy,rainy,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
